0.000149 0.002447 0.006489 0.013133 0.018593 0.037490 0.045051 0.047278 0.051015 0.053488
0.000624 0.001549 0.005853 0.012806 0.023071 0.029899 0.044790 0.044968 0.052616 0.056870
0.000420 0.002088 0.004973 0.010158 0.020822 0.036109 0.048268 0.050158 0.041509 0.057570
0.000272 0.001936 0.006150 0.011657 0.020009 0.027520 0.039738 0.052535 0.043399 0.054993
0.000612 0.001106 0.005381 0.010762 0.020230 0.038073 0.042371 0.064900 0.061276 0.054950
0.000109 0.001270 0.005011 0.010306 0.020265 0.029701 0.051519 0.057574 0.052682 0.052602
0.000444 0.001196 0.004107 0.014172 0.021681 0.035823 0.048375 0.046411 0.051804 0.046049
0.000338 0.001092 0.005303 0.014173 0.020092 0.027586 0.045063 0.057018 0.051634 0.047565
0.000225 0.000984 0.005188 0.013113 0.022890 0.033140 0.051938 0.042493 0.058193 0.045024
0.000233 0.001009 0.003489 0.011486 0.021951 0.044185 0.046110 0.044101 0.052168 0.049360
0.000240 0.001902 0.003805 0.008472 0.023801 0.035780 0.049581 0.050314 0.064043 0.056180
0.000128 0.000647 0.003673 0.008689 0.016154 0.037155 0.049924 0.056886 0.047131 0.073406
0.000133 0.000875 0.005415 0.012283 0.017203 0.028912 0.044698 0.054324 0.065053 0.051491
0.000141 0.000356 0.003295 0.013029 0.020364 0.026458 0.056950 0.076720 0.035088 0.059701
0.000000 0.001012 0.000991 0.013680 0.020767 0.037859 0.048913 0.058252 0.055914 0.049107
0.000000 0.000705 0.003851 0.010193 0.016137 0.037736 0.063388 0.061516 0.055046 0.060870
0.000195 0.000543 0.002407 0.009941 0.018080 0.035800 0.049157 0.032702 0.063882 0.044379
0.000000 0.000000 0.005906 0.008470 0.024229 0.033058 0.051471 0.046948 0.042017 0.057692
0.000000 0.000000 0.001669 0.016425 0.023993 0.020732 0.043222 0.050000 0.041958 0.030075
0.000000 0.000443 0.006173 0.003376 0.017454 0.019355 0.019157 0.027439 0.007605 0.004237
0.000000 0.000000 0.000000 0.003749 0.002323 0.005272 0.013780 0.002890 0.008439 0.005618
0.000000 0.000000 0.000000 0.000000 0.000000 0.005882 0.005405 0.000000 0.005319 0.005814
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 nan nan 0.000000 0.000000 0.000000 0.000000 nan 0.000000
0.000000 0.000000 0.000000 nan nan 0.000000 0.000000 nan 0.000000 nan
0.000000 0.000000 nan 0.000000 nan nan 0.000000 nan nan nan
0.000000 nan nan nan 0.000000 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
