0.000297 0.014714 0.051692 0.110321 0.197419 0.336947 0.432242 0.474323 0.551063 0.581806
0.001246 0.006412 0.048031 0.096670 0.195181 0.287319 0.434013 0.494589 0.530983 0.591568
0.001342 0.008728 0.035906 0.095127 0.178361 0.287320 0.415033 0.490731 0.543676 0.583981
0.000362 0.010533 0.036965 0.093117 0.180917 0.286075 0.397550 0.516324 0.540627 0.593090
0.001629 0.006264 0.030310 0.086387 0.165451 0.297628 0.383359 0.516431 0.578975 0.578645
0.000109 0.013659 0.021920 0.077147 0.154369 0.280377 0.434653 0.464292 0.582233 0.616236
0.002325 0.004628 0.027948 0.083583 0.175577 0.261073 0.410387 0.514743 0.542240 0.581887
0.000451 0.005294 0.022517 0.078029 0.161218 0.236842 0.374767 0.526234 0.570827 0.567051
0.000450 0.005311 0.028557 0.080451 0.192654 0.232403 0.370826 0.466633 0.595916 0.565396
0.000000 0.005730 0.016079 0.075022 0.184080 0.306647 0.373835 0.461401 0.528284 0.599414
0.000838 0.008485 0.023411 0.053463 0.167541 0.283602 0.420955 0.469214 0.530094 0.577197
0.000128 0.005786 0.030176 0.067060 0.120135 0.280916 0.405041 0.501740 0.550645 0.608941
0.000133 0.002967 0.024096 0.078410 0.133225 0.230702 0.429785 0.458583 0.572168 0.571926
0.000000 0.004789 0.019612 0.073779 0.169784 0.237546 0.426674 0.482192 0.531040 0.621163
0.000000 0.001616 0.008600 0.074976 0.167606 0.271863 0.361481 0.529322 0.555024 0.558185
0.000000 0.002343 0.017748 0.048833 0.157086 0.273540 0.405458 0.422314 0.538136 0.559387
0.000195 0.000271 0.014905 0.062685 0.144533 0.243227 0.374890 0.447719 0.491885 0.503671
0.000000 0.003351 0.018168 0.057855 0.134689 0.276068 0.397697 0.484885 0.528402 0.548611
0.000000 0.000000 0.007453 0.101079 0.148796 0.236499 0.338101 0.463807 0.491103 0.532513
0.000000 0.000443 0.024096 0.038312 0.156710 0.234190 0.241279 0.405797 0.438034 0.363881
0.000000 0.000000 0.008902 0.053239 0.047566 0.169343 0.258394 0.211845 0.343490 0.304688
0.000000 0.000000 0.000000 0.014797 0.041060 0.035917 0.077307 0.203905 0.186147 0.232143
0.000000 0.000000 0.000000 0.000000 0.026030 0.036660 0.021672 0.021186 0.061728 0.026316
0.000000 0.000000 0.000000 0.000000 0.000000 0.042403 0.003521 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.074074 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 nan nan 0.000000 0.000000 0.000000 0.000000 nan 0.000000
0.000000 0.000000 0.000000 nan nan 0.000000 0.000000 nan 0.000000 nan
0.000000 0.000000 nan 0.000000 nan nan 0.000000 nan nan nan
0.000000 nan nan nan 0.000000 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
